time,month,day,weather_pred
16,4,27,"обл с пр, ветер"
16,4,28,"обл с пр, ветерок"
16,4,29,"обл, неб.ветер"
16,4,30,"ясно, ветерок"
16,5,1,"ясно, ветерок"
16,5,2,"пасм, 70% дождь, ветерок"
16,5,3,"п/обл, ветер"
16,5,4,обл с пр
16,5,5,"ясно, ветерок"
16,5,6,"ясно, неб.ветерок"
16,5,7,"обл с пр, ветерок"
16,5,8,"п/обл, ветерок"
16,5,9,"п/обл, ветерок"
16,5,10,"ясно, ветер"
16,5,11,"п/обл, ветер, 21%"
16,5,12,"п/обл, ветерок"
16,5,13,обл с пр
16,5,14,"пасм, 46% дождь"
16,5,15,"пасм, 80%"
16,5,16,пасм
16,5,17,"пасм, 11%"
16,5,18,пасмурно
16,5,19,пасмурно
16,5,20,п/обл
16,5,21,"ясно, ветерок"
16,5,22,обл с пр
16,5,23,ясно
16,5,24,облачно
16,5,25,облачно
16,5,26,"п/обл, ветер"
16,5,27,п/обл
16,5,28,ясно
16,5,29,п/обл
16,5,30,"п/обл, ветер"
16,5,31,ясно
16,6,1,пер.обл.
16,6,2,пер.обл.
16,6,3,"малообл., сев.ветер"
16,6,4,пер.обл.
16,6,5,"ясно, сев.ветер"
16,6,6,"ясно, сев.ветер"
16,6,10,"ясно, ветер"
16,6,11,"ясно, ветер"
16,6,12,"пасм, дождик "
16,6,13,обл с пр
16,6,14,"обл, дождик"
16,6,15,"пасм, 73% ливень"
16,6,16,"пасм, 39% ливень"
16,6,17,"пасм, 52%"
16,6,18,"пасм, 24% дождь"
16,6,19,"пасм, дождь, 32%"
16,6,20,обл с пр 
16,6,21,пер.обл.
16,6,22,пер.обл.
16,6,23,"дождь 2,9 мм"
16,6,24,облачно
16,6,25,пер.обл.
16,6,26,малообл.
16,6,27,пер.обл.
16,6,28,облачно
16,6,29,пер.обл.
16,6,30,пер.обл.
16,7,1,ясно
16,7,2,ясно
16,7,3,пер.обл.
16,7,4,пер.обл.
16,7,5,"пасм, дождь, 51%"
16,7,6,ясно
16,7,7,ясно
16,7,8,ясно
16,7,9,ясно
16,7,10,пасмурно
16,7,11,п/обл
16,7,12,"обл, 78% дождь"
16,7,13,ясно
16,7,14,ясно
16,7,15,ясно
16,7,16,"обл с пр, 54%"
16,7,17,"обл, 9% дождь"
16,7,18,ясно
16,7,19,"пасм, 65% дождь"
16,7,20,ясно
16,7,21,"ясно, неб.ветерок"
16,7,22,"обл с пр, 71%, дождь"
16,7,23,"пасм, 47% дождь"
16,7,24,"пасм, 56%"
16,7,25,"пасм, 44%"
16,7,26,облачно
16,7,27,ясно
16,7,28,"пасм, 56% "
16,7,29,пасм
16,7,30,"пасм, 49% дождь"
16,7,31,"пасм, 40% дождь"
17,4,1,"пасм, 9% дождь"
17,4,2,"обл с пр, ветер"
17,4,3,"обл с пр, ветер"
17,4,4,"пасм, 46% снег, ветер"
17,4,5,"пасм, 23%"
17,4,6,"пасм, 73% дождь, снег"
17,4,7,"пасм, 13%"
17,4,8,"пасм, 76% дождь"
17,4,9,"пасм, 11%"
17,4,10,ясно
17,4,11,"пасм, 67%"
17,4,12,обл с пр
17,4,13,"пасм, 12% неб.ветерок"
17,4,14,"пасм, неб.ветерок"
17,4,15,"пасм, ветер, 19%"
17,4,16,"пасм, неб.ветер"
17,4,17,"ясно, неб.ветерок"
17,4,18,"ясно, неб.ветерок"
17,4,19,"пасм, 24% дождь"
17,4,20,"п/обл, ветер"
17,4,21,"ясно, неб.ветерок"
17,4,22,ясно
17,4,23,"ясно, ветерок"
17,4,24,"пасм, 14% гроза, ветер"
17,4,25,обл с пр
17,4,26,"ясно, ветер"
17,4,27,"обл с пр, ветер"
17,4,28,"обл с пр, ветерок"
17,4,29,"обл, неб.ветер"
17,4,30,"ясно, ветерок"
17,5,1,"ясно, ветерок"
17,5,2,"пасм, 70% дождь, ветерок"
17,5,3,"п/обл, ветер"
17,5,4,обл с пр
17,5,5,"ясно, ветерок"
17,5,6,"ясно, неб.ветерок"
17,5,7,"обл с пр, ветерок"
17,5,8,"п/обл, ветерок"
17,5,9,"п/обл, ветерок"
17,5,10,"ясно, ветер"
17,5,11,"п/обл, ветер, 21%"
17,5,12,"п/обл, ветерок"
17,5,13,обл с пр
17,5,14,"пасм, 46% дождь"
17,5,15,"пасм, 80%"
17,5,16,пасм
17,5,17,"пасм, 11%"
17,5,18,пасмурно
17,5,19,пасмурно
17,5,20,п/обл
17,5,21,"ясно, ветерок"
17,5,22,обл с пр
17,5,23,ясно
17,5,24,облачно
17,5,25,облачно
17,5,26,"п/обл, ветер"
17,5,27,п/обл
17,5,28,ясно
17,5,29,п/обл
17,5,30,"п/обл, ветер"
17,5,31,ясно
17,6,1,пер.обл.
17,6,2,пер.обл.
17,6,3,"малообл., сев.ветер"
17,6,4,пер.обл.
17,6,5,"ясно, сев.ветер"
17,6,6,"ясно, сев.ветер"
17,6,10,"ясно, ветер"
17,6,11,"ясно, ветер"
17,6,12,"пасм, дождик "
17,6,13,обл с пр
17,6,14,"обл, дождик"
17,6,15,"пасм, 73% ливень"
17,6,16,"пасм, 39% ливень"
17,6,17,"пасм, 52%"
17,6,18,"пасм, 24% дождь"
17,6,19,"пасм, дождь, 32%"
17,6,20,обл с пр 
17,6,21,пер.обл.
17,6,22,пер.обл.
17,6,23,"дождь 2,9 мм"
17,6,24,облачно
17,6,25,пер.обл.
17,6,26,малообл.
17,6,27,пер.обл.
17,6,28,облачно
17,6,29,пер.обл.
17,6,30,пер.обл.
17,7,1,ясно
17,7,2,ясно
17,7,3,пер.обл.
17,7,4,пер.обл.
17,7,5,"пасм, дождь, 51%"
17,7,6,ясно
17,7,7,ясно
17,7,8,ясно
17,7,9,ясно
17,7,10,пасмурно
17,7,11,п/обл
17,7,12,"обл, 78% дождь"
17,7,13,ясно
17,7,14,ясно
17,7,15,ясно
17,7,16,"обл с пр, 54%"
17,7,17,"обл, 9% дождь"
17,7,18,ясно
17,7,19,"пасм, 65% дождь"
17,7,20,ясно
17,7,21,"ясно, неб.ветерок"
17,7,22,"обл с пр, 71%, дождь"
17,7,23,"пасм, 47% дождь"
17,7,24,"пасм, 56%"
17,7,25,"пасм, 44%"
17,7,26,облачно
17,7,27,ясно
17,7,28,"пасм, 56% "
17,7,29,пасм
17,7,30,"пасм, 49% дождь"
17,7,31,"пасм, 40% дождь"
18,4,1,"пасм, 9% дождь"
18,4,2,"обл с пр, ветер"
18,4,3,ясно
18,4,4,"пасм, 46% снег, ветер"
18,4,5,"пасм, 10%"
18,4,6,"пасм, 78% дождь, снег"
18,4,7,"пасм, 16% дождь"
18,4,8,"пасм, 63% дождь"
18,4,9,"пасм, 12%"
18,4,10,ясно
18,4,11,"пасм, 70% дождь"
18,4,12,ясно
18,4,13,пасмурно
18,4,14,"пасм, неб.ветерок"
18,4,15,"пасм, ветер, 24% дождь"
18,4,16,ясно
18,4,17,"ясно, неб.ветерок"
18,4,18,"ясно, неб.ветерок"
18,4,19,"обл с пр, 16%"
18,4,20,"ясно, ветер"
18,4,21,"ясно, неб.ветерок"
18,4,22,ясно
18,4,23,"ясно, ветерок"
18,4,24,"обл с пр, 68%"
18,4,25,обл с пр
18,4,26,"ясно, ветер"
18,4,27,"обл с пр, ветер"
18,4,28,обл с пр
18,4,29,"обл, неб.ветер"
18,4,30,"ясно, ветерок"
18,5,1,ясно
18,5,2,"пасм, 16% дождь, ветерок"
18,5,3,"п/обл, ветер"
18,5,4,п/обл
18,5,5,"ясно, ветерок"
18,5,6,"ясно, неб.ветерок"
18,5,7,"ясно, ветерок"
18,5,8,"ясно, ветерок"
18,5,9,"ясно, ветерок"
18,5,10,"ясно, ветер, 21%"
18,5,11,"ясно, 18%"
18,5,12,"п/обл, ветерок"
18,5,13,обл с пр
18,5,14,"п/обл, 18%"
18,5,15,"пасм, 77% дождь"
18,5,16,обл с пр
18,5,17,пасмурно
18,5,18,пасмурно
18,5,19,пасмурно
18,5,20,п/обл
18,5,21,"ясно, ветерок"
18,5,22,п/обл
18,5,23,ясно
18,5,24,обл с пр
18,5,25,пер.обл.
18,5,26,"п/обл, ветер"
18,5,27,ясно
18,5,28,ясно
18,5,29,ясно
18,5,30,"п/обл, ветер"
18,5,31,ясно
18,6,1,ясно
18,6,2,пер.обл.
18,6,3,"малообл., сев.ветер"
18,6,4,пер.обл.
18,6,5,"ясно, сев.ветер"
18,6,6,"ясно, сев-вост.ветер"
18,6,7,
18,6,8,
18,6,9,
18,6,10,"ясно, ветер"
18,6,11,"ясно, ветер"
18,6,12,пасмурно
18,6,13,облачно
18,6,14,облачно
18,6,15,"пасм, 59% ливень"
18,6,16,"п/обл, 23%"
18,6,17,"пасм, 30%"
18,6,18,"обл с пр, дождь"
18,6,19,п/обл
18,6,20,ясно
18,6,21,пер.обл.
18,6,22,ясно
18,6,23,"дождь 10,7 мм"
18,6,24,облачно
18,6,25,пер.обл.
18,6,26,малообл.
18,6,27,пер.обл.
18,6,28,пер.обл.
18,6,29,малообл.
18,6,30,"облачно, дождь0,5 мм?"
18,7,1,пер.облач.
18,7,2,ясно
18,7,3,ясно
18,7,4,ясно
18,7,5,"пасм, дождь, 75%"
18,7,6,ясно
18,7,7,ясно
18,7,8,ясно
18,7,9,ясно
18,7,10,пасмурно
18,7,11,ясно
18,7,12,"ясно, 62%"
18,7,13,ясно
18,7,14,ясно
18,7,15,ясно
18,7,16,"ясно, 51%"
18,7,17,ясно 24%
18,7,18,ясно
18,7,19,"обл с пр, 39%"
18,7,20,ясно
18,7,21,"п/обл, 46%"
18,7,22,"обл с пр, 11%, дождь"
18,7,23,"пасм, 77% дождь"
18,7,24,"пасм, 40%"
18,7,25,"пасм, 46%"
18,7,26,облачно
18,7,27,ясно
18,7,28,ясно 24%
18,7,29,"пасм, 51% дождь"
18,7,30,ясно
18,7,31,"пасм, 24% дождь"
19,4,1,"пасм, 9% дождь"
19,4,2,"обл с пр, ветер"
19,4,3,ясно
19,4,4,"пасм, 46% снег, ветер"
19,4,5,"пасм, 10%"
19,4,6,"пасм, 78% дождь, снег"
19,4,7,"пасм, 16% дождь"
19,4,8,"пасм, 63% дождь"
19,4,9,"пасм, 12%"
19,4,10,ясно
19,4,11,"пасм, 70% дождь"
19,4,12,ясно
19,4,13,пасмурно
19,4,14,"пасм, неб.ветерок"
19,4,15,"пасм, ветер, 24% дождь"
19,4,16,ясно
19,4,17,"ясно, неб.ветерок"
19,4,18,"ясно, неб.ветерок"
19,4,19,"обл с пр, 16%"
19,4,20,"ясно, ветер"
19,4,21,"ясно, неб.ветерок"
19,4,22,ясно
19,4,23,"ясно, ветерок"
19,4,24,"обл с пр, 68%"
19,4,25,обл с пр
19,4,26,"ясно, ветер"
19,4,27,"обл с пр, ветер"
19,4,28,обл с пр
19,4,29,"обл, неб.ветер"
19,4,30,"ясно, ветерок"
19,5,1,ясно
19,5,2,"пасм, 16% дождь, ветерок"
19,5,3,"п/обл, ветер"
19,5,4,п/обл
19,5,5,"ясно, ветерок"
19,5,6,"ясно, неб.ветерок"
19,5,7,"ясно, ветерок"
19,5,8,"ясно, ветерок"
19,5,9,"ясно, ветерок"
19,5,10,"ясно, ветер, 21%"
19,5,11,"ясно, 18%"
19,5,12,"п/обл, ветерок"
19,5,13,обл с пр
19,5,14,"п/обл, 18%"
19,5,15,"пасм, 77% дождь"
19,5,16,обл с пр
19,5,17,пасмурно
19,5,18,пасмурно
19,5,19,пасмурно
19,5,20,п/обл
19,5,21,"ясно, ветерок"
19,5,22,п/обл
19,5,23,ясно
19,5,24,обл с пр
19,5,25,пер.обл.
19,5,26,"п/обл, ветер"
19,5,27,ясно
19,5,28,ясно
19,5,29,ясно
19,5,30,"п/обл, ветер"
19,5,31,ясно
19,6,1,ясно
19,6,2,пер.обл.
19,6,3,"малообл., сев.ветер"
19,6,4,пер.обл.
19,6,5,"ясно, сев.ветер"
19,6,6,"ясно, сев-вост.ветер"
19,6,10,"ясно, ветер"
19,6,11,"ясно, ветер"
19,6,12,пасмурно
19,6,13,облачно
19,6,14,облачно
19,6,15,"пасм, 59% ливень"
19,6,16,"п/обл, 23%"
19,6,17,"пасм, 30%"
19,6,18,"обл с пр, дождь"
19,6,19,п/обл
19,6,20,ясно
19,6,21,пер.обл.
19,6,22,ясно
19,6,23,"дождь 10,7 мм"
19,6,24,облачно
19,6,25,пер.обл.
19,6,26,малообл.
19,6,27,пер.обл.
19,6,28,пер.обл.
19,6,29,малообл.
19,6,30,"облачно, дождь0,5 мм?"
19,7,1,пер.облач.
19,7,2,ясно
19,7,3,ясно
19,7,4,ясно
19,7,5,"пасм, дождь, 75%"
19,7,6,ясно
19,7,7,ясно
19,7,8,ясно
19,7,9,ясно
19,7,10,пасмурно
19,7,11,ясно
19,7,12,"ясно, 62%"
19,7,13,ясно
19,7,14,ясно
19,7,15,ясно
19,7,16,"ясно, 51%"
19,7,17,ясно 24%
19,7,18,ясно
19,7,19,"обл с пр, 39%"
19,7,20,ясно
19,7,21,"п/обл, 46%"
19,7,22,"обл с пр, 11%, дождь"
19,7,23,"пасм, 77% дождь"
19,7,24,"пасм, 40%"
19,7,25,"пасм, 46%"
19,7,26,облачно
19,7,27,ясно
19,7,28,ясно 24%
19,7,29,"пасм, 51% дождь"
19,7,30,ясно
19,7,31,"пасм, 24% дождь"
20,4,1,"пасм, 9% дождь"
20,4,2,"обл с пр, ветер"
20,4,3,ясно
20,4,4,"пасм, 46% снег, ветер"
20,4,5,"пасм, 10%"
20,4,6,"пасм, 78% дождь, снег"
20,4,7,"пасм, 16% дождь"
20,4,8,"пасм, 63% дождь"
20,4,9,"пасм, 12%"
20,4,10,ясно
20,4,11,"пасм, 70% дождь"
20,4,12,ясно
20,4,13,пасмурно
20,4,14,"пасм, неб.ветерок"
20,4,15,"пасм, ветер, 24% дождь"
20,4,16,ясно
20,4,17,"ясно, неб.ветерок"
20,4,18,"ясно, неб.ветерок"
20,4,19,"обл с пр, 16%"
20,4,20,"ясно, ветер"
20,4,21,"ясно, неб.ветерок"
20,4,22,ясно
20,4,23,"ясно, ветерок"
20,4,24,"обл с пр, 68%"
20,4,25,обл с пр
20,4,26,"ясно, ветер"
20,4,27,"обл с пр, ветер"
20,4,28,обл с пр
20,4,29,"обл, неб.ветер"
20,4,30,"ясно, ветерок"
20,5,1,ясно
20,5,2,"пасм, 16% дождь, ветерок"
20,5,3,"п/обл, ветер"
20,5,4,п/обл
20,5,5,"ясно, ветерок"
20,5,6,"ясно, неб.ветерок"
20,5,7,"ясно, ветерок"
20,5,8,"ясно, ветерок"
20,5,9,"ясно, ветерок"
20,5,10,"ясно, ветер, 21%"
20,5,11,"ясно, 18%"
20,5,12,"п/обл, ветерок"
20,5,13,обл с пр
20,5,14,"п/обл, 18%"
20,5,15,"пасм, 77% дождь"
20,5,16,обл с пр
20,5,17,пасмурно
20,5,18,пасмурно
20,5,19,пасмурно
20,5,20,п/обл
20,5,21,"ясно, ветерок"
20,5,22,п/обл
20,5,23,ясно
20,5,24,обл с пр
20,5,25,пер.обл.
20,5,26,"п/обл, ветер"
20,5,27,ясно
20,5,28,ясно
20,5,29,ясно
20,5,30,"п/обл, ветер"
20,5,31,ясно
20,6,1,ясно
20,6,2,пер.обл.
20,6,3,"малообл., сев.ветер"
20,6,4,пер.обл.
20,6,5,"ясно, сев.ветер"
20,6,6,"ясно, сев-вост.ветер"
20,6,10,"ясно, ветер"
20,6,11,"ясно, ветер"
20,6,12,пасмурно
20,6,13,облачно
20,6,14,облачно
20,6,15,"пасм, 59% ливень"
20,6,16,"п/обл, 23%"
20,6,17,"пасм, 30%"
20,6,18,"обл с пр, дождь"
20,6,19,п/обл
20,6,20,ясно
20,6,21,пер.обл.
20,6,22,ясно
20,6,23,"дождь 10,7 мм"
20,6,24,облачно
20,6,25,пер.обл.
20,6,26,малообл.
20,6,27,пер.обл.
20,6,28,пер.обл.
20,6,29,малообл.
20,6,30,"облачно, дождь0,5 мм?"
20,7,1,пер.облач.
20,7,2,ясно
20,7,3,ясно
20,7,4,ясно
20,7,5,"пасм, дождь, 75%"
20,7,6,ясно
20,7,7,ясно
20,7,8,ясно
20,7,9,ясно
20,7,10,пасмурно
20,7,11,ясно
20,7,12,"ясно, 62%"
20,7,13,ясно
20,7,14,ясно
20,7,15,ясно
20,7,16,"ясно, 51%"
20,7,17,ясно 24%
20,7,18,ясно
20,7,19,"обл с пр, 39%"
20,7,20,ясно
20,7,21,"п/обл, 46%"
20,7,22,"обл с пр, 11%, дождь"
20,7,23,"пасм, 77% дождь"
20,7,24,"пасм, 40%"
20,7,25,"пасм, 46%"
20,7,26,облачно
20,7,27,ясно
20,7,28,ясно 24%
20,7,29,"пасм, 51% дождь"
20,7,30,ясно
20,7,31,"пасм, 24% дождь"
21,4,1,"пасм, 23%"
21,4,2,"обл с пр, ветер"
21,4,3,ясно
21,4,4,пасм
21,4,5,"пасм, 49%"
21,4,6,"пасм, 75% дождь, снег"
21,4,7,"пасм, 14% дождь"
21,4,8,"пасм, 61% дождь"
21,4,9,"пасм, 14%"
21,4,10,ясно
21,4,11,"пасм, 63% дождь"
21,4,12,ясно
21,4,13,"пасм, 9% дождь"
21,4,14,пасмурно
21,4,15,"пасм, ветер, 23% дождь"
21,4,16,ясно
21,4,17,ясно
21,4,18,ясно
21,4,19,обл с пр
21,4,20,ясно
21,4,21,"ясно, неб.ветерок"
21,4,22,ясно
21,4,23,ясно
21,4,24,"обл с пр, 68%"
21,4,25,обл с пр
21,4,26,ясно
21,4,27,"ясно, штиль"
21,4,28,облачно
21,4,29,облачно
21,4,30,"ясно, ветерок"
21,5,1,пасмурно
21,5,2,"пасм, 44% дождь, ветерок"
21,5,3,"п/обл, ветер"
21,5,4,п/обл
21,5,5,ясно
21,5,6,ясно
21,5,7,ясно
21,5,8,"ясно, ветерок"
21,5,9,"ясно, ветерок"
21,5,10,"ясно, ветер, 23%"
21,5,11,"п/обл, 18%"
21,5,12,"ясно, ветерок"
21,5,13,обл с пр
21,5,14,ясно
21,5,15,"пасм, 71% дождь"
21,5,16,"пасм, 56%"
21,5,17,пасмурно
21,5,18,пасмурно
21,5,19,пасмурно
21,5,20,пасмурно
21,5,21,ясно
21,5,22,пасмурно
21,5,23,ясно
21,5,24,обл с пр
21,5,25,ясно
21,5,26,ясно
21,5,27,ясно
21,5,28,ясно
21,5,29,ясно
21,5,30,"ясно, ветер"
21,5,31,ясно
21,6,1,пер.обл.
21,6,2,малообл.
21,6,3,"пер.обл., южный ветер"
21,6,4,пер.обл.
21,6,5,"ясно, сев.ветер"
21,6,6,"ясно, сев-вост.ветер"
21,6,7,
21,6,8,
21,6,9,
21,6,10,ясно
21,6,11,ясно
21,6,12,пасмурно
21,6,13,облачно
21,6,14,облачно
21,6,15,облачно
21,6,16,"ясно, 21%"
21,6,17,"пасм, 31%"
21,6,18,обл с пр
21,6,19,п/обл
21,6,20,ясно
21,6,21,"пер.обл., ощ.+25"
21,6,22,ясно
21,6,23,"облачно, сл.дождь"
21,6,24,облачно
21,6,25,пер.обл.
21,6,26,малообл.
21,6,27,пер.обл.
21,6,28,облачно
21,6,29,ясно
21,6,30,"облачно, дождь2,6 мм?"
21,7,1,пер.облач.
21,7,2,ясно
21,7,3,ясно
21,7,4,ясно
21,7,5,"пасм, дождь, 81%"
21,7,6,ясно
21,7,7,ясно
21,7,8,ясно
21,7,9,ясно
21,7,10,пасмурно
21,7,11,ясно
21,7,12,ясно
21,7,13,п/обл
21,7,14,ясно
21,7,15,ясно
21,7,16,"п/обл, 24%"
21,7,17,"ясно, 18%"
21,7,18,ясно
21,7,19,"ясно, 37%"
21,7,20,ясно
21,7,21,"ясно, 78%"
21,7,22,"ясно, 24%"
21,7,23,"пасм, 75% дождь"
21,7,24,"пасм, 44% дождь"
21,7,25,ясно 40%
21,7,26,облачно
21,7,27,ясно
21,7,28,"ясно, 24%"
21,7,29,"пасм, 88% дождь"
21,7,30,п/обл
21,7,31,"пасм, 24% дождь"
22,4,1,"пасм, 23%"
22,4,2,"обл с пр, ветер"
22,4,3,ясно
22,4,4,пасм
22,4,5,"пасм, 49%"
22,4,6,"пасм, 75% дождь, снег"
22,4,7,"пасм, 14% дождь"
22,4,8,"пасм, 61% дождь"
22,4,9,"пасм, 14%"
22,4,10,ясно
22,4,11,"пасм, 63% дождь"
22,4,12,ясно
22,4,13,"пасм, 9% дождь"
22,4,14,пасмурно
22,4,15,"пасм, ветер, 23% дождь"
22,4,16,ясно
22,4,17,ясно
22,4,18,ясно
22,4,19,обл с пр
22,4,20,ясно
22,4,21,"ясно, неб.ветерок"
22,4,22,ясно
22,4,23,ясно
22,4,24,"обл с пр, 68%"
22,4,25,обл с пр
22,4,26,ясно
22,4,27,"ясно, штиль"
22,4,28,облачно
22,4,29,облачно
22,4,30,"ясно, ветерок"
22,5,1,пасмурно
22,5,2,"пасм, 44% дождь, ветерок"
22,5,3,"п/обл, ветер"
22,5,4,п/обл
22,5,5,ясно
22,5,6,ясно
22,5,7,ясно
22,5,8,"ясно, ветерок"
22,5,9,"ясно, ветерок"
22,5,10,"ясно, ветер, 23%"
22,5,11,"п/обл, 18%"
22,5,12,"ясно, ветерок"
22,5,13,обл с пр
22,5,14,ясно
22,5,15,"пасм, 71% дождь"
22,5,16,"пасм, 56%"
22,5,17,пасмурно
22,5,18,пасмурно
22,5,19,пасмурно
22,5,20,пасмурно
22,5,21,ясно
22,5,22,пасмурно
22,5,23,ясно
22,5,24,обл с пр
22,5,25,ясно
22,5,26,ясно
22,5,27,ясно
22,5,28,ясно
22,5,29,ясно
22,5,30,"ясно, ветер"
22,5,31,ясно
22,6,1,пер.обл.
22,6,2,малообл.
22,6,3,"пер.обл., южный ветер"
22,6,4,пер.обл.
22,6,5,"ясно, сев.ветер"
22,6,6,"ясно, сев-вост.ветер"
22,6,10,ясно
22,6,11,ясно
22,6,12,пасмурно
22,6,13,облачно
22,6,14,облачно
22,6,15,облачно
22,6,16,"ясно, 21%"
22,6,17,"пасм, 31%"
22,6,18,обл с пр
22,6,19,п/обл
22,6,20,ясно
22,6,21,"пер.обл., ощ.+25"
22,6,22,ясно
22,6,23,"облачно, сл.дождь"
22,6,24,облачно
22,6,25,пер.обл.
22,6,26,малообл.
22,6,27,пер.обл.
22,6,28,облачно
22,6,29,ясно
22,6,30,"облачно, дождь2,6 мм?"
22,7,1,пер.облач.
22,7,2,ясно
22,7,3,ясно
22,7,4,ясно
22,7,5,"пасм, дождь, 81%"
22,7,6,ясно
22,7,7,ясно
22,7,8,ясно
22,7,9,ясно
22,7,10,пасмурно
22,7,11,ясно
22,7,12,ясно
22,7,13,п/обл
22,7,14,ясно
22,7,15,ясно
22,7,16,"п/обл, 24%"
22,7,17,"ясно, 18%"
22,7,18,ясно
22,7,19,"ясно, 37%"
22,7,20,ясно
22,7,21,"ясно, 78%"
22,7,22,"ясно, 24%"
22,7,23,"пасм, 75% дождь"
22,7,24,"пасм, 44% дождь"
22,7,25,ясно 40%
22,7,26,облачно
22,7,27,ясно
22,7,28,"ясно, 24%"
22,7,29,"пасм, 88% дождь"
22,7,30,п/обл
22,7,31,"пасм, 24% дождь"
23,4,1,"пасм, 23%"
23,4,2,"обл с пр, ветер"
23,4,3,ясно
23,4,4,пасм
23,4,5,"пасм, 49%"
23,4,6,"пасм, 75% дождь, снег"
23,4,7,"пасм, 14% дождь"
23,4,8,"пасм, 61% дождь"
23,4,9,"пасм, 14%"
23,4,10,ясно
23,4,11,"пасм, 63% дождь"
23,4,12,ясно
23,4,13,"пасм, 9% дождь"
23,4,14,пасмурно
23,4,15,"пасм, ветер, 23% дождь"
23,4,16,ясно
23,4,17,ясно
23,4,18,ясно
23,4,19,обл с пр
23,4,20,ясно
23,4,21,"ясно, неб.ветерок"
23,4,22,ясно
23,4,23,ясно
23,4,24,"обл с пр, 68%"
23,4,25,обл с пр
23,4,26,ясно
23,4,27,"ясно, штиль"
23,4,28,облачно
23,4,29,облачно
23,4,30,"ясно, ветерок"
23,5,1,пасмурно
23,5,2,"пасм, 44% дождь, ветерок"
23,5,3,"п/обл, ветер"
23,5,4,п/обл
23,5,5,ясно
23,5,6,ясно
23,5,7,ясно
23,5,8,"ясно, ветерок"
23,5,9,"ясно, ветерок"
23,5,10,"ясно, ветер, 23%"
23,5,11,"п/обл, 18%"
23,5,12,"ясно, ветерок"
23,5,13,обл с пр
23,5,14,ясно
23,5,15,"пасм, 71% дождь"
23,5,16,"пасм, 56%"
23,5,17,пасмурно
23,5,18,пасмурно
23,5,19,пасмурно
23,5,20,пасмурно
23,5,21,ясно
23,5,22,пасмурно
23,5,23,ясно
23,5,24,обл с пр
23,5,25,ясно
23,5,26,ясно
23,5,27,ясно
23,5,28,ясно
23,5,29,ясно
23,5,30,"ясно, ветер"
23,5,31,ясно
23,6,1,пер.обл.
23,6,2,малообл.
23,6,3,"пер.обл., южный ветер"
23,6,4,пер.обл.
23,6,5,"ясно, сев.ветер"
23,6,6,"ясно, сев-вост.ветер"
23,6,10,ясно
23,6,11,ясно
23,6,12,пасмурно
23,6,13,облачно
23,6,14,облачно
23,6,15,облачно
23,6,16,"ясно, 21%"
23,6,17,"пасм, 31%"
23,6,18,обл с пр
23,6,19,п/обл
23,6,20,ясно
23,6,21,"пер.обл., ощ.+25"
23,6,22,ясно
23,6,23,"облачно, сл.дождь"
23,6,24,облачно
23,6,25,пер.обл.
23,6,26,малообл.
23,6,27,пер.обл.
23,6,28,облачно
23,6,29,ясно
23,6,30,"облачно, дождь2,6 мм?"
23,7,1,пер.облач.
23,7,2,ясно
23,7,3,ясно
23,7,4,ясно
23,7,5,"пасм, дождь, 81%"
23,7,6,ясно
23,7,7,ясно
23,7,8,ясно
23,7,9,ясно
23,7,10,пасмурно
23,7,11,ясно
23,7,12,ясно
23,7,13,п/обл
23,7,14,ясно
23,7,15,ясно
23,7,16,"п/обл, 24%"
23,7,17,"ясно, 18%"
23,7,18,ясно
23,7,19,"ясно, 37%"
23,7,20,ясно
23,7,21,"ясно, 78%"
23,7,22,"ясно, 24%"
23,7,23,"пасм, 75% дождь"
23,7,24,"пасм, 44% дождь"
23,7,25,ясно 40%
23,7,26,облачно
23,7,27,ясно
23,7,28,"ясно, 24%"
23,7,29,"пасм, 88% дождь"
23,7,30,п/обл
23,7,31,"пасм, 24% дождь"
