date,time,target,temp_pred,weather_pred
2023-05-14,4,302.518,11.0,обл с пр
2023-05-14,5,286.747,11.0,обл с пр
2023-05-14,6,285.686,19.0,п/обл
2023-05-14,7,301.605,19.0,п/обл
2023-05-14,8,330.791,19.0,п/обл
2023-05-14,9,375.493,23.0,ясно
2023-05-14,10,412.264,23.0,ясно
2023-05-14,11,430.398,23.0,ясно
2023-05-14,12,432.534,23.0,"обл, 23%"
2023-05-14,13,428.399,23.0,"обл, 23%"
2023-05-14,14,421.829,23.0,"обл, 23%"
2023-05-14,15,419.06,21.0,"пасм, 46% дождь"
2023-05-14,16,416.152,21.0,"пасм, 46% дождь"
2023-05-14,17,415.702,21.0,"пасм, 46% дождь"
2023-05-14,18,414.564,16.0,"п/обл, 18%"
2023-05-14,19,416.658,16.0,"п/обл, 18%"
2023-05-14,20,416.826,16.0,"п/обл, 18%"
2023-05-14,21,427.011,13.0,ясно
2023-05-14,22,445.853,13.0,ясно
2023-05-14,23,416.132,13.0,ясно
2023-05-15,0,370.262,12.0,ясно
2023-05-15,1,329.137,12.0,ясно
2023-05-15,2,306.384,12.0,ясно
2023-05-15,3,297.004,12.0,ясно
2023-05-15,4,290.576,12.0,ясно
2023-05-15,5,278.613,12.0,ясно
2023-05-15,6,287.201,19.0,пасм
2023-05-15,7,329.827,19.0,пасм
2023-05-15,8,380.635,19.0,пасм
2023-05-15,9,422.556,21.0,пасм
2023-05-15,10,445.233,21.0,пасм
2023-05-15,11,455.185,21.0,пасм
2023-05-15,12,453.857,21.0,"пасм, 74%"
2023-05-15,13,450.953,21.0,"пасм, 74%"
2023-05-15,14,450.175,21.0,"пасм, 74%"
2023-05-15,15,450.512,18.0,"пасм, 80%"
2023-05-15,16,454.052,18.0,"пасм, 80%"
2023-05-15,17,457.677,18.0,"пасм, 80%"
2023-05-15,18,451.368,14.0,"пасм, 77% дождь"
2023-05-15,19,457.157,14.0,"пасм, 77% дождь"
2023-05-15,20,462.87,14.0,"пасм, 77% дождь"
2023-05-15,21,473.427,13.0,"пасм, 71% дождь"
2023-05-15,22,459.838,13.0,"пасм, 71% дождь"
2023-05-15,23,427.18,13.0,"пасм, 71% дождь"
2023-05-16,0,379.887,12.0,"пасм, 16% дождь"
2023-05-16,1,344.615,12.0,"пасм, 16% дождь"
2023-05-16,2,325.502,12.0,"пасм, 16% дождь"
2023-05-16,3,317.434,12.0,"пасм, 68% дождь"
2023-05-16,4,311.64,12.0,"пасм, 68% дождь"
2023-05-16,5,301.896,12.0,"пасм, 68% дождь"
2023-05-16,6,310.047,16.0,"пасм, 73%"
2023-05-16,7,352.469,16.0,"пасм, 73%"
2023-05-16,8,398.848,16.0,"пасм, 73%"
2023-05-16,9,446.114,18.0,"пасм, 54% дождь"
2023-05-16,10,471.527,18.0,"пасм, 54% дождь"
2023-05-16,11,480.468,18.0,"пасм, 54% дождь"
2023-05-16,12,482.615,19.0,"пасм, 58% дождь"
2023-05-16,13,475.387,19.0,"пасм, 58% дождь"
2023-05-16,14,473.612,19.0,"пасм, 58% дождь"
2023-05-16,15,470.851,18.0,пасм
2023-05-16,16,465.068,18.0,пасм
2023-05-16,17,465.759,18.0,пасм
2023-05-16,18,456.586,13.0,обл с пр
2023-05-16,19,452.867,13.0,обл с пр
2023-05-16,20,455.798,13.0,обл с пр
2023-05-16,21,462.993,14.0,"пасм, 56%"
2023-05-16,22,460.573,14.0,"пасм, 56%"
2023-05-16,23,432.243,14.0,"пасм, 56%"
2023-05-17,0,386.614,9.0,п/обл
2023-05-17,1,349.268,9.0,п/обл
2023-05-17,2,327.636,9.0,п/обл
2023-05-17,3,319.145,10.0,"пасм, 14%"
2023-05-17,4,314.301,10.0,"пасм, 14%"
2023-05-17,5,304.319,10.0,"пасм, 14%"
2023-05-17,6,310.383,13.0,"пасм, 23%"
2023-05-17,7,353.181,13.0,"пасм, 23%"
2023-05-17,8,399.145,13.0,"пасм, 23%"
2023-05-17,9,440.89,14.0,"пасм, 24%"
2023-05-17,10,466.41,14.0,"пасм, 24%"
2023-05-17,11,472.051,14.0,"пасм, 24%"
2023-05-17,12,466.867,13.0,"пасм, 19%"
2023-05-17,13,460.756,13.0,"пасм, 19%"
2023-05-17,14,462.226,13.0,"пасм, 19%"
2023-05-17,15,460.017,12.0,"пасм, 11%"
2023-05-17,16,455.821,12.0,"пасм, 11%"
2023-05-17,17,456.466,12.0,"пасм, 11%"
2023-05-17,18,451.753,8.0,пасмурно
2023-05-17,19,457.763,8.0,пасмурно
2023-05-17,20,457.378,8.0,пасмурно
2023-05-17,21,463.395,7.0,пасмурно
2023-05-17,22,469.749,7.0,пасмурно
2023-05-17,23,445.177,7.0,пасмурно
2023-05-18,0,398.761,6.0,пасмурно
2023-05-18,1,361.082,6.0,пасмурно
2023-05-18,2,340.65,6.0,пасмурно
2023-05-18,3,330.046,7.0,пасмурно
2023-05-18,4,325.605,7.0,пасмурно
2023-05-18,5,313.397,7.0,пасмурно
2023-05-18,6,325.25,13.0,пасмурно
2023-05-18,7,366.241,13.0,пасмурно
2023-05-18,8,409.746,13.0,пасмурно
2023-05-18,9,450.42,16.0,пасмурно
2023-05-18,10,470.451,16.0,пасмурно
2023-05-18,11,473.956,16.0,пасмурно
2023-05-18,12,470.709,15.0,пасмурно
2023-05-18,13,463.984,15.0,пасмурно
2023-05-18,14,461.129,15.0,пасмурно
2023-05-18,15,458.668,13.0,пасмурно
2023-05-18,16,454.11,13.0,пасмурно
2023-05-18,17,452.666,13.0,пасмурно
2023-05-18,18,443.953,9.0,пасмурно
2023-05-18,19,446.053,9.0,пасмурно
2023-05-18,20,445.028,9.0,пасмурно
2023-05-18,21,447.442,8.0,пасмурно
2023-05-18,22,464.565,8.0,пасмурно
2023-05-18,23,438.808,8.0,пасмурно
2023-05-19,0,394.375,8.0,пасмурно
2023-05-19,1,357.664,8.0,пасмурно
2023-05-19,2,336.323,8.0,пасмурно
2023-05-19,3,327.545,9.0,пасмурно
2023-05-19,4,322.882,9.0,пасмурно
2023-05-19,5,308.09,9.0,пасмурно
2023-05-19,6,317.505,13.0,пасмурно
2023-05-19,7,359.099,13.0,пасмурно
2023-05-19,8,405.409,13.0,пасмурно
2023-05-19,9,448.51,16.0,пасмурно
2023-05-19,10,469.136,16.0,пасмурно
2023-05-19,11,475.167,16.0,пасмурно
2023-05-19,12,471.413,17.0,пасмурно
2023-05-19,13,463.12,17.0,пасмурно
2023-05-19,14,463.324,17.0,пасмурно
2023-05-19,15,463.316,15.0,пасмурно
2023-05-19,16,461.717,15.0,пасмурно
2023-05-19,17,463.528,15.0,пасмурно
2023-05-19,18,456.87,12.0,пасмурно
2023-05-19,19,459.349,12.0,пасмурно
2023-05-19,20,460.955,12.0,пасмурно
2023-05-19,21,462.163,11.0,пасмурно
2023-05-19,22,465.742,11.0,пасмурно
2023-05-19,23,442.283,11.0,пасмурно
2023-05-20,0,403.246,11.0,пасмурно
2023-05-20,1,366.88,11.0,пасмурно
2023-05-20,2,343.233,11.0,пасмурно
2023-05-20,3,332.114,11.0,"пасм, 11% дождь"
2023-05-20,4,322.949,11.0,"пасм, 11% дождь"
2023-05-20,5,310.043,11.0,"пасм, 11% дождь"
2023-05-20,6,311.556,16.0,пасмурно
2023-05-20,7,332.672,16.0,пасмурно
2023-05-20,8,366.932,16.0,пасмурно
2023-05-20,9,412.507,19.0,обл с пр
2023-05-20,10,442.182,19.0,обл с пр
2023-05-20,11,452.068,19.0,обл с пр
2023-05-20,12,450.692,21.0,обл с пр
2023-05-20,13,447.051,21.0,обл с пр
2023-05-20,14,443.005,21.0,обл с пр
2023-05-20,15,437.507,21.0,п/обл
2023-05-20,16,431.498,21.0,п/обл
2023-05-20,17,429.222,21.0,п/обл
2023-05-20,18,426.664,16.0,п/обл
2023-05-20,19,423.221,16.0,п/обл
2023-05-20,20,417.957,16.0,п/обл
2023-05-20,21,418.794,13.0,пасмурно
2023-05-20,22,438.83,13.0,пасмурно
2023-05-20,23,420.342,13.0,пасмурно
2023-05-21,0,384.329,11.0,ясно
2023-05-21,1,348.89,11.0,ясно
2023-05-21,2,325.34,11.0,ясно
2023-05-21,3,311.624,11.0,ясно
2023-05-21,4,303.638,11.0,ясно
2023-05-21,5,286.015,11.0,ясно
2023-05-21,6,287.19,18.0,ясно
2023-05-21,7,305.776,18.0,ясно
2023-05-21,8,334.15,18.0,ясно
2023-05-21,9,377.22,22.0,"ясно, ветерок"
2023-05-21,10,411.523,22.0,"ясно, ветерок"
2023-05-21,11,427.36,22.0,"ясно, ветерок"
2023-05-21,12,429.108,23.0,"ясно, ветерок"
2023-05-21,13,427.492,23.0,"ясно, ветерок"
2023-05-21,14,423.782,23.0,"ясно, ветерок"
2023-05-21,15,419.657,21.0,"ясно, ветерок"
2023-05-21,16,415.532,21.0,"ясно, ветерок"
2023-05-21,17,414.322,21.0,"ясно, ветерок"
2023-05-21,18,413.399,14.0,"ясно, ветерок"
2023-05-21,19,412.299,14.0,"ясно, ветерок"
2023-05-21,20,412.909,14.0,"ясно, ветерок"
2023-05-21,21,419.491,11.0,ясно
2023-05-21,22,438.962,11.0,ясно
2023-05-21,23,414.745,11.0,ясно
2023-05-22,0,368.272,9.0,обл с пр
2023-05-22,1,327.994,9.0,обл с пр
2023-05-22,2,306.206,9.0,обл с пр
2023-05-22,3,296.38,11.0,обл с пр
2023-05-22,4,288.793,11.0,обл с пр
2023-05-22,5,276.441,11.0,обл с пр
2023-05-22,6,289.021,18.0,ясно
2023-05-22,7,333.076,18.0,ясно
2023-05-22,8,381.996,18.0,ясно
2023-05-22,9,425.968,21.0,п/обл
2023-05-22,10,455.289,21.0,п/обл
2023-05-22,11,464.535,21.0,п/обл
2023-05-22,12,464.622,22.0,обл с пр
2023-05-22,13,458.454,22.0,обл с пр
2023-05-22,14,457.764,22.0,обл с пр
2023-05-22,15,453.736,19.0,обл с пр
2023-05-22,16,446.676,19.0,обл с пр
2023-05-22,17,443.105,19.0,обл с пр
2023-05-22,18,431.191,14.0,п/обл
2023-05-22,19,427.196,14.0,п/обл
2023-05-22,20,419.634,14.0,п/обл
2023-05-22,21,419.328,11.0,пасмурно
2023-05-22,22,435.146,11.0,пасмурно
2023-05-22,23,413.147,11.0,пасмурно
2023-05-23,0,368.815,9.0,пасмурно
2023-05-23,1,329.782,9.0,пасмурно
2023-05-23,2,306.387,9.0,пасмурно
2023-05-23,3,296.288,11.0,пасмурно
2023-05-23,4,289.332,11.0,пасмурно
2023-05-23,5,276.656,11.0,пасмурно
2023-05-23,6,288.756,19.0,обл с пр
2023-05-23,7,330.956,19.0,обл с пр
2023-05-23,8,380.066,19.0,обл с пр
2023-05-23,9,426.72,23.0,пасмурно
2023-05-23,10,449.129,23.0,пасмурно
2023-05-23,11,453.208,23.0,пасмурно
2023-05-23,12,452.409,22.0,обл с пр
2023-05-23,13,446.712,22.0,обл с пр
2023-05-23,14,450.109,22.0,обл с пр
2023-05-23,15,448.633,21.0,ясно
2023-05-23,16,443.571,21.0,ясно
2023-05-23,17,441.033,21.0,ясно
2023-05-23,18,433.629,16.0,ясно
2023-05-23,19,431.611,16.0,ясно
2023-05-23,20,425.208,16.0,ясно
2023-05-23,21,424.167,12.0,ясно
2023-05-23,22,433.783,12.0,ясно
2023-05-23,23,409.097,12.0,ясно
2023-05-24,0,361.331,13.0,облачно
2023-05-24,1,323.645,13.0,облачно
2023-05-24,2,303.271,13.0,облачно
2023-05-24,3,292.842,13.0,облачно
2023-05-24,4,287.1,13.0,облачно
2023-05-24,5,273.962,13.0,облачно
2023-05-24,6,284.527,20.0,облачно
2023-05-24,7,327.251,20.0,облачно
2023-05-24,8,375.935,20.0,облачно
2023-05-24,9,423.782,23.0,п/обл
2023-05-24,10,453.738,23.0,п/обл
2023-05-24,11,463.225,23.0,п/обл
2023-05-24,12,465.664,23.0,облачно
2023-05-24,13,462.225,23.0,облачно
2023-05-24,14,461.959,23.0,облачно
2023-05-24,15,461.515,22.0,облачно
2023-05-24,16,457.382,22.0,облачно
2023-05-24,17,454.099,22.0,облачно
2023-05-24,18,442.285,17.0,обл с пр
2023-05-24,19,435.698,17.0,обл с пр
2023-05-24,20,427.848,17.0,обл с пр
2023-05-24,21,422.136,13.0,обл с пр
2023-05-24,22,433.16,13.0,обл с пр
2023-05-24,23,413.786,13.0,обл с пр
2023-05-25,0,369.772,11.0,пер.обл.
2023-05-25,1,330.951,11.0,пер.обл.
2023-05-25,2,307.592,11.0,пер.обл.
2023-05-25,3,295.907,11.0,облачно
2023-05-25,4,289.16,11.0,облачно
2023-05-25,5,275.139,11.0,облачно
2023-05-25,6,287.726,14.0,облачно
2023-05-25,7,328.128,14.0,облачно
2023-05-25,8,376.258,14.0,облачно
2023-05-25,9,423.102,18.0,облачно
2023-05-25,10,446.109,18.0,облачно
2023-05-25,11,453.818,18.0,облачно
2023-05-25,12,453.98,19.0,облачно
2023-05-25,13,449.444,19.0,облачно
2023-05-25,14,452.356,19.0,облачно
2023-05-25,15,448.641,18.0,облачно
2023-05-25,16,444.667,18.0,облачно
2023-05-25,17,440.835,18.0,облачно
2023-05-25,18,430.924,14.0,пер.обл.
2023-05-25,19,426.596,14.0,пер.обл.
2023-05-25,20,421.37,14.0,пер.обл.
2023-05-25,21,419.528,11.0,ясно
2023-05-25,22,430.895,11.0,ясно
2023-05-25,23,412.367,11.0,ясно
2023-05-26,0,366.555,8.0,ясно
2023-05-26,1,330.534,8.0,ясно
2023-05-26,2,308.544,8.0,ясно
2023-05-26,3,300.154,11.0,ясно
2023-05-26,4,293.167,11.0,ясно
2023-05-26,5,280.172,11.0,ясно
2023-05-26,6,291.76,15.0,"ясно, ветер"
2023-05-26,7,330.677,15.0,"ясно, ветер"
2023-05-26,8,377.22,15.0,"ясно, ветер"
2023-05-26,9,424.025,17.0,"п/обл, ветер"
2023-05-26,10,445.972,17.0,"п/обл, ветер"
2023-05-26,11,453.245,17.0,"п/обл, ветер"
2023-05-26,12,455.96,16.0,"п/обл, ветер"
2023-05-26,13,447.936,16.0,"п/обл, ветер"
2023-05-26,14,447.254,16.0,"п/обл, ветер"
2023-05-26,15,445.421,14.0,"п/обл, ветер"
2023-05-26,16,440.142,14.0,"п/обл, ветер"
2023-05-26,17,438.218,14.0,"п/обл, ветер"
2023-05-26,18,429.952,10.0,"п/обл, ветер"
2023-05-26,19,426.713,10.0,"п/обл, ветер"
2023-05-26,20,422.355,10.0,"п/обл, ветер"
2023-05-26,21,421.78,8.0,ясно
2023-05-26,22,430.565,8.0,ясно
2023-05-26,23,416.04,8.0,ясно
2023-05-27,0,379.742,7.0,ясно
2023-05-27,1,342.176,7.0,ясно
2023-05-27,2,320.65,7.0,ясно
2023-05-27,3,308.762,9.0,ясно
2023-05-27,4,298.988,9.0,ясно
2023-05-27,5,282.965,9.0,ясно
2023-05-27,6,285.74,15.0,обл с пр
2023-05-27,7,307.105,15.0,обл с пр
2023-05-27,8,340.949,15.0,обл с пр
2023-05-27,9,385.234,18.0,ясно
2023-05-27,10,420.551,18.0,ясно
2023-05-27,11,433.725,18.0,ясно
2023-05-27,12,433.951,18.0,обл с пр
2023-05-27,13,430.965,18.0,обл с пр
2023-05-27,14,426.212,18.0,обл с пр
2023-05-27,15,423.941,17.0,п/обл
2023-05-27,16,418.581,17.0,п/обл
2023-05-27,17,415.314,17.0,п/обл
2023-05-27,18,412.412,12.0,ясно
2023-05-27,19,410.747,12.0,ясно
2023-05-27,20,405.326,12.0,ясно
2023-05-27,21,406.334,8.0,ясно
2023-05-27,22,423.216,8.0,ясно
2023-05-27,23,408.73,8.0,ясно
2023-05-28,0,370.94,6.0,обл с пр
2023-05-28,1,337.583,6.0,обл с пр
2023-05-28,2,312.347,6.0,обл с пр
2023-05-28,3,300.581,9.0,ясно
2023-05-28,4,292.92,9.0,ясно
2023-05-28,5,275.135,9.0,ясно
2023-05-28,6,277.649,18.0,п/обл
2023-05-28,7,295.42,18.0,п/обл
2023-05-28,8,324.905,18.0,п/обл
2023-05-28,9,368.049,21.0,ясно
2023-05-28,10,404.324,21.0,ясно
2023-05-28,11,422.204,21.0,ясно
2023-05-28,12,425.037,22.0,ясно
2023-05-28,13,421.138,22.0,ясно
2023-05-28,14,417.564,22.0,ясно
2023-05-28,15,415.208,20.0,ясно
2023-05-28,16,411.816,20.0,ясно
2023-05-28,17,410.591,20.0,ясно
2023-05-28,18,410.695,13.0,ясно
2023-05-28,19,410.807,13.0,ясно
2023-05-28,20,407.118,13.0,ясно
2023-05-28,21,410.448,10.0,ясно
2023-05-28,22,428.171,10.0,ясно
2023-05-28,23,410.818,10.0,ясно
2023-05-29,0,367.418,9.0,ясно
2023-05-29,1,328.488,9.0,ясно
2023-05-29,2,305.044,9.0,ясно
2023-05-29,3,294.318,11.0,ясно
2023-05-29,4,286.504,11.0,ясно
2023-05-29,5,272.039,11.0,ясно
2023-05-29,6,285.377,17.0,ясно
2023-05-29,7,322.939,17.0,ясно
2023-05-29,8,368.388,17.0,ясно
2023-05-29,9,417.222,18.0,пасм
2023-05-29,10,445.459,18.0,пасм
2023-05-29,11,453.955,18.0,пасм
2023-05-29,12,456.364,18.0,п/обл
2023-05-29,13,450.112,18.0,п/обл
2023-05-29,14,449.854,18.0,п/обл
2023-05-29,15,447.414,16.0,п/обл
2023-05-29,16,440.122,16.0,п/обл
2023-05-29,17,436.597,16.0,п/обл
2023-05-29,18,430.36,11.0,ясно
2023-05-29,19,430.312,11.0,ясно
2023-05-29,20,424.197,11.0,ясно
2023-05-29,21,421.355,8.0,ясно
2023-05-29,22,429.072,8.0,ясно
2023-05-29,23,414.343,8.0,ясно
2023-05-30,0,371.349,7.0,ясно
2023-05-30,1,333.72,7.0,ясно
2023-05-30,2,312.722,7.0,ясно
2023-05-30,3,303.075,9.0,пасмурно
2023-05-30,4,294.688,9.0,пасмурно
2023-05-30,5,281.271,9.0,пасмурно
2023-05-30,6,293.917,17.0,п/обл
2023-05-30,7,330.932,17.0,п/обл
2023-05-30,8,375.607,17.0,п/обл
2023-05-30,9,423.25,19.0,"п/обл, ветер"
2023-05-30,10,446.765,19.0,"п/обл, ветер"
2023-05-30,11,453.852,19.0,"п/обл, ветер"
2023-05-30,12,457.44,19.0,"ясно, ветер"
2023-05-30,13,451.467,19.0,"ясно, ветер"
2023-05-30,14,449.671,19.0,"ясно, ветер"
2023-05-30,15,447.473,16.0,"п/обл, ветер"
2023-05-30,16,443.237,16.0,"п/обл, ветер"
2023-05-30,17,441.402,16.0,"п/обл, ветер"
2023-05-30,18,434.189,11.0,"п/обл, ветер"
2023-05-30,19,431.387,11.0,"п/обл, ветер"
2023-05-30,20,426.872,11.0,"п/обл, ветер"
2023-05-30,21,423.806,8.0,"ясно, ветер"
2023-05-30,22,429.327,8.0,"ясно, ветер"
2023-05-30,23,417.84,8.0,"ясно, ветер"
2023-05-31,0,375.161,10.0,ясно
2023-05-31,1,337.257,10.0,ясно
2023-05-31,2,314.227,10.0,ясно
2023-05-31,3,304.432,9.0,ясно
2023-05-31,4,293.879,9.0,ясно
2023-05-31,5,283.122,9.0,ясно
2023-05-31,6,296.136,13.0,ясно
2023-05-31,7,331.645,13.0,ясно
2023-05-31,8,376.605,13.0,ясно
2023-05-31,9,418.339,18.0,ясно
2023-05-31,10,442.574,18.0,ясно
2023-05-31,11,450.216,18.0,ясно
2023-05-31,12,452.233,21.0,пер.обл.
2023-05-31,13,449.398,21.0,пер.обл.
2023-05-31,14,448.003,21.0,пер.обл.
2023-05-31,15,444.963,22.0,ясно
2023-05-31,16,445.097,22.0,ясно
2023-05-31,17,441.762,22.0,ясно
2023-05-31,18,435.534,20.0,ясно
2023-05-31,19,430.435,20.0,ясно
2023-05-31,20,421.457,20.0,ясно
2023-05-31,21,418.352,16.0,ясно
2023-05-31,22,426.334,16.0,ясно
2023-05-31,23,414.617,16.0,ясно
2023-06-01,0,373.639,12.0,ясно
2023-06-01,1,335.543,12.0,ясно
2023-06-01,2,311.753,12.0,ясно
2023-06-01,3,300.599,12.0,ясно
2023-06-01,4,290.635,12.0,ясно
2023-06-01,5,280.448,12.0,ясно
2023-06-01,6,294.3,16.0,ясно
2023-06-01,7,330.275,16.0,ясно
2023-06-01,8,374.346,16.0,ясно
2023-06-01,9,417.96,20.0,пер.обл.
2023-06-01,10,444.188,20.0,пер.обл.
2023-06-01,11,452.664,20.0,пер.обл.
2023-06-01,12,455.256,22.0,пер.обл.
2023-06-01,13,451.833,22.0,пер.обл.
2023-06-01,14,449.982,22.0,пер.обл.
2023-06-01,15,446.407,19.0,пер.обл.
2023-06-01,16,445.676,19.0,пер.обл.
2023-06-01,17,440.202,19.0,пер.обл.
2023-06-01,18,432.486,16.0,ясно
2023-06-01,19,434.301,16.0,ясно
2023-06-01,20,436.511,16.0,ясно
2023-06-01,21,435.939,14.0,пер.обл.
2023-06-01,22,437.621,14.0,пер.обл.
2023-06-01,23,410.587,14.0,пер.обл.
2023-06-02,0,368.615,12.0,малообл.
2023-06-02,1,329.654,12.0,малообл.
2023-06-02,2,305.393,12.0,малообл.
2023-06-02,3,295.464,9.0,ясно
2023-06-02,4,284.587,9.0,ясно
2023-06-02,5,274.913,9.0,ясно
2023-06-02,6,288.983,11.0,малообл.
2023-06-02,7,327.703,11.0,малообл.
2023-06-02,8,370.705,11.0,малообл.
2023-06-02,9,413.686,13.0,малообл.
2023-06-02,10,439.005,13.0,малообл.
2023-06-02,11,448.845,13.0,малообл.
2023-06-02,12,446.276,13.0,пер.обл.
2023-06-02,13,441.847,13.0,пер.обл.
2023-06-02,14,440.92,13.0,пер.обл.
2023-06-02,15,438.225,13.0,пер.обл.
2023-06-02,16,438.014,13.0,пер.обл.
2023-06-02,17,430.204,13.0,пер.обл.
2023-06-02,18,428.131,11.0,пер.обл.
2023-06-02,19,428.252,11.0,пер.обл.
2023-06-02,20,422.47,11.0,пер.обл.
2023-06-02,21,423.962,9.0,малообл.
2023-06-02,22,435.915,9.0,малообл.
2023-06-02,23,419.595,9.0,малообл.
2023-06-03,0,383.105,8.0,"ясно, сев.ветер"
2023-06-03,1,347.468,8.0,"ясно, сев.ветер"
2023-06-03,2,324.029,8.0,"ясно, сев.ветер"
2023-06-03,3,310.057,7.0,"ясно, сев.ветер"
2023-06-03,4,297.991,7.0,"ясно, сев.ветер"
2023-06-03,5,287.029,7.0,"ясно, сев.ветер"
2023-06-03,6,293.661,12.0,"ясно, сев-зап.ветер"
2023-06-03,7,313.549,12.0,"ясно, сев-зап.ветер"
2023-06-03,8,345.896,12.0,"ясно, сев-зап.ветер"
2023-06-03,9,392.581,14.0,"ясно, сев-зап.ветер"
2023-06-03,10,424.697,14.0,"ясно, сев-зап.ветер"
2023-06-03,11,438.646,14.0,"ясно, сев-зап.ветер"
2023-06-03,12,436.287,16.0,"малообл., сев.ветер"
2023-06-03,13,430.824,16.0,"малообл., сев.ветер"
2023-06-03,14,427.695,16.0,"малообл., сев.ветер"
2023-06-03,15,423.549,16.0,"малообл., сев.ветер"
2023-06-03,16,421.703,16.0,"малообл., сев.ветер"
2023-06-03,17,420.06,16.0,"малообл., сев.ветер"
2023-06-03,18,419.783,14.0,"малообл., сев.ветер"
2023-06-03,19,416.941,14.0,"малообл., сев.ветер"
2023-06-03,20,410.702,14.0,"малообл., сев.ветер"
2023-06-03,21,413.814,11.0,"пер.обл., южный ветер"
2023-06-03,22,429.213,11.0,"пер.обл., южный ветер"
2023-06-03,23,415.665,11.0,"пер.обл., южный ветер"
2023-06-04,0,383.642,10.0,облачно
2023-06-04,1,348.467,10.0,облачно
2023-06-04,2,323.392,10.0,облачно
2023-06-04,3,310.729,9.0,ясно
2023-06-04,4,296.92,9.0,ясно
2023-06-04,5,286.258,9.0,ясно
2023-06-04,6,288.895,14.0,пер.обл.
2023-06-04,7,305.158,14.0,пер.обл.
2023-06-04,8,331.059,14.0,пер.обл.
2023-06-04,9,369.773,18.0,ясно
2023-06-04,10,406.246,18.0,ясно
2023-06-04,11,422.85,18.0,ясно
2023-06-04,12,424.415,19.0,пер.обл.
2023-06-04,13,420.809,19.0,пер.обл.
2023-06-04,14,419.064,19.0,пер.обл.
2023-06-04,15,416.573,19.0,пер.обл.
2023-06-04,16,413.037,19.0,пер.обл.
2023-06-04,17,412.372,19.0,пер.обл.
2023-06-04,18,412.91,17.0,пер.обл.
2023-06-04,19,415.483,17.0,пер.обл.
2023-06-04,20,412.628,17.0,пер.обл.
2023-06-04,21,415.644,14.0,пер.обл.
2023-06-04,22,429.244,14.0,пер.обл.
2023-06-04,23,415.07,14.0,пер.обл.
2023-06-05,0,376.061,11.0,пер.обл.
2023-06-05,1,339.345,11.0,пер.обл.
2023-06-05,2,316.057,11.0,пер.обл.
2023-06-05,3,305.529,10.0,ясно
2023-06-05,4,292.965,10.0,ясно
2023-06-05,5,283.991,10.0,ясно
2023-06-05,6,298.154,13.0,ясно
2023-06-05,7,332.865,13.0,ясно
2023-06-05,8,374.812,13.0,ясно
2023-06-05,9,420.102,16.0,"пер.обл., сев.ветер"
2023-06-05,10,445.81,16.0,"пер.обл., сев.ветер"
2023-06-05,11,458.499,16.0,"пер.обл., сев.ветер"
2023-06-05,12,457.683,17.0,"ясно, сев.ветер"
2023-06-05,13,452.659,17.0,"ясно, сев.ветер"
2023-06-05,14,454.318,17.0,"ясно, сев.ветер"
2023-06-05,15,450.495,17.0,"ясно, сев.ветер"
2023-06-05,16,454.136,17.0,"ясно, сев.ветер"
2023-06-05,17,449.202,17.0,"ясно, сев.ветер"
2023-06-05,18,440.521,16.0,"ясно, сев.ветер"
2023-06-05,19,436.043,16.0,"ясно, сев.ветер"
2023-06-05,20,428.989,16.0,"ясно, сев.ветер"
2023-06-05,21,427.668,12.0,"ясно, сев.ветер"
2023-06-05,22,439.287,12.0,"ясно, сев.ветер"
2023-06-05,23,421.186,12.0,"ясно, сев.ветер"
2023-06-06,0,379.018,10.0,"ясно, сев.ветер"
2023-06-06,1,340.797,10.0,"ясно, сев.ветер"
2023-06-06,2,316.509,10.0,"ясно, сев.ветер"
2023-06-06,3,304.43,10.0,"ясно, сев.ветер"
2023-06-06,4,291.708,10.0,"ясно, сев.ветер"
2023-06-06,5,283.648,10.0,"ясно, сев.ветер"
2023-06-06,6,296.783,14.0,"ясно, сев-зап.ветер"
2023-06-06,7,334.563,14.0,"ясно, сев-зап.ветер"
2023-06-06,8,380.09,14.0,"ясно, сев-зап.ветер"
2023-06-06,9,423.916,18.0,"ясно, юго-зап.ветер"
2023-06-06,10,445.66,18.0,"ясно, юго-зап.ветер"
2023-06-06,11,456.294,18.0,"ясно, юго-зап.ветер"
2023-06-06,12,455.426,21.0,"ясно, зап.ветер"
2023-06-06,13,454.895,21.0,"ясно, зап.ветер"
2023-06-06,14,456.682,21.0,"ясно, зап.ветер"
2023-06-06,15,452.065,20.0,"ясно, сев.ветер"
2023-06-06,16,461.321,20.0,"ясно, сев.ветер"
2023-06-06,17,451.649,20.0,"ясно, сев.ветер"
2023-06-06,18,442.616,18.0,"ясно, сев-вост.ветер"
2023-06-06,19,438.598,18.0,"ясно, сев-вост.ветер"
2023-06-06,20,429.582,18.0,"ясно, сев-вост.ветер"
2023-06-06,21,426.607,15.0,"ясно, сев-вост.ветер"
2023-06-06,22,436.102,15.0,"ясно, сев-вост.ветер"
2023-06-06,23,421.16,15.0,"ясно, сев-вост.ветер"
2023-06-07,0,379.698,,
2023-06-07,1,337.953,0.0,0
2023-06-07,2,313.638,0.0,0
2023-06-07,3,302.25,,
2023-06-07,4,287.833,0.0,0
2023-06-07,5,279.456,0.0,0
2023-06-07,6,295.148,,
2023-06-07,7,333.588,0.0,0
2023-06-07,8,380.031,0.0,0
2023-06-07,9,425.782,,
2023-06-07,10,450.058,0.0,0
