time,month,day,weather_pred
12,9,15,"пасм, 63%, ветер"
12,9,16,"пасм, 75%, ветер"
12,9,17,"обл с пр, 35%"
12,9,18,"пасм, 72% гроза"
12,9,19,"пасм, 71%, ветер"
12,9,20,"пасм, 76%"
12,9,21,"ясно, 19%"
12,9,22,ясно
12,9,23,п/обл
12,9,24,облачно
12,9,25,"обл с пр, ветер, 11%"
12,9,26,п/обл
12,9,27,"п/обл, ветерок"
12,9,28,"обл с пр, дождь"
12,9,29,обл с пр
12,9,30,"пасм, 72% ветер"
12,10,1,п/обл
12,10,2,п/обл
12,10,3,"пасм, дождь, ветер"
12,10,4,облачно
12,10,5,облачно
12,10,6,малообл.
12,10,7,малообл.
12,10,8,"ясно, ветерок"
12,10,9,ясно
12,10,10,"ясно, ветерок"
12,10,11,ясно
12,10,12,"пасм, 18%"
12,10,13,облачно
12,10,14,"ясно, 21%"
12,10,15,"обл с пр, ветер, 37%"
12,10,16,"пасм, ветер, 41%"
12,10,17,пасмурно
12,10,18,"пасм, 42%"
12,10,19,"обл с пр, ветер, 35%"
12,10,20,пасмурно
12,10,21,"обл, ветерок, 49%"
12,10,22,"пасм, 72%"
12,10,23,"пасм, 58%"
12,10,24,"пасм, 67%"
12,10,25,"пасм, 70%"
12,10,26,"пасм, ветер 58%"
12,10,27,п/обл
12,10,28,"пасм, ветер"
12,10,29,"облачно, ветер, 24%"
12,10,30,ясно
12,10,31,ясно
12,11,1,обл с пр.
12,11,2,"ясно, 14%"
12,11,3,"ясно, ветерок"
12,11,4,"пасм, ветер"
12,11,5,"пасм, ветер, 89%"
12,11,6,"ясно, 11%"
12,11,7,"обл с пр, ветерок"
12,11,8,"пасм, ветерок"
12,11,9,"пасм, ветер"
12,11,10,"пасм, 12%, ветер"
12,11,11,"обл, ветер, 18%"
12,11,12,"пасм ,ветер"
12,11,13,ясно
12,11,14,п/обл
12,11,15,ясно
12,11,16,"обл с пр, ветерок"
12,11,17,ясно
12,11,18,"ясно, ветерок"
12,11,19,"пасм, 19%, ветер"
12,11,20,"обл с пр, ветер"
12,11,21,п/обл
12,11,22,"пасм, ветерок, 18%"
12,11,23,пасмурно
12,11,24,пасмурно
12,11,25,пасм
12,11,26,"пасм, 12%"
12,11,27,"пасм, 14%"
12,11,28,"пасм, 12% снег"
12,11,29,"пасм, ветерок"
12,11,30,пасмурно
12,12,1,ясно
12,12,2,ясно
12,12,3,"пасм, ветерок, 24%, снег "
12,12,4,"пасм, ветер, 70% снег"
12,12,5,"пасм, ветер, 16% "
12,12,6,"пасм, 35%"
12,12,7,"пасм, 75% дождь "
12,12,8,"обл с пр, 73% дождь, ветер"
12,12,9,"обл с пр, 12%"
12,12,10,пасмурно
12,12,11,"пасм, 32%"
12,12,12,"пасм, ветер, 90%"
12,12,13,"пасм, ветер, 76% дождь "
12,12,14,ясно
12,12,15,ясно
12,12,16,обл с пр
12,12,17,ясно
12,12,18,п/обл
12,12,19,"ясно, ветер"
12,12,20,"пасм, ветер, 49% дождь"
12,12,21,"пасм, ветер, 77%  дождь"
12,12,22,"пасм., неб.дождь"
12,12,23,"пасмурно, неб.дождь"
12,12,24,пасмурно
12,12,25,пасмурно
12,12,26,"пасм., возм. дождь"
12,12,27,"пасм., возм. дождь"
12,12,28,"пасм, 82% дождь, ветер"
12,12,29,"пасм, 44% дождь, ветер"
12,12,30,"пасм, 24% ветер"
12,12,31,"пасм, 54%"
13,1,1,"пасм, ветер, 14%"
13,1,2,"пасм, 76%"
13,1,3,"пасм, 51% ветер"
13,1,4,"пасм, 19%"
13,1,5,"пасм, 73%"
13,1,6,пасмурно
13,1,7,"пасм, 23% снег"
13,1,8,"пасм, 9% снег с дождем"
13,1,9,"пасм, 56%"
13,1,10,"пасм, 65% д+снег"
13,1,11,"пасм, 42% ветер"
13,1,12,"пасмурно, ветерок"
13,1,13,"пасм, 80%"
13,1,14,"пасм, 56%, ветер"
13,1,15,"пасм, 14% дождь, ветер"
13,1,16,п/обл
13,1,17,"пасм, 11%"
13,1,18,"пасм, 84%"
13,1,19,"пасм, 12%"
13,1,20,"пасм, 11%"
13,1,21,"пасм, ветер, д+снег, 87%"
13,1,22,обл с пр
13,1,23,"пасм, 12%"
13,1,24,пасмурно
13,1,25,п/обл
13,1,26,"пасмурно, 19%"
13,1,27,пасмурно
13,1,28,ясно
13,1,29,"пасм, 74% д+снег, ветер"
13,1,30,"пасм, 61% д+снег, ветер"
13,1,31,"пасм, ветер"
13,2,1,"пасм, 78% дождь, ветер"
13,2,2,"обл с пр, 63%"
13,2,3,"обл с пр, 51%"
13,2,4,"обл с пр, 9%"
13,2,5,п/обл
13,2,6,"пасм, 24% снег, ветерок"
13,2,7,"пасм, 12%, ветер"
13,2,8,"пасм, неб.ветерок"
13,2,9,"пасм, ветер"
13,2,10,"п/обл, ветер"
13,2,11,"пасм, 73% д, ветер"
13,2,12,ясно
13,2,13,"пасм, 15%, ветер"
13,2,14,ясно
13,2,15,"пасм, неб.ветерок"
13,2,16,пасмурно
13,2,17,"пасм, 53%"
13,2,18,"обл с пр, шторм"
13,2,19,"обл с пр, ветер"
13,2,20,"пасм, ветер, 81% д+снег"
13,2,21,"пасм, 53% ветер"
13,2,22,п/обл
13,2,23,пасмурно
13,2,24,"пасм, 53%, ветер"
13,2,25,"пасм, 72%, д+снег, ветер"
13,2,26,"пасм, ветерок"
13,2,27,обл с пр
13,2,28,пасмурно
13,3,1,пасм
13,3,2,"пасм, неб.ветерок"
13,3,3,"обл с пр, ветерок"
13,3,4,"обл с пр, ветер, 24% д+снег"
13,3,5,"обл с пр, 35% д+снег, ветер"
13,3,6,"п/обл, 44% д+снег, ветер"
13,3,7,"пасм, 44% д+снег, ветер"
13,3,8,"обл с пр, шт. ветер"
13,3,9,ясно
13,3,10,"пасм, 37%"
13,3,11,"пасм.,снег, ветер"
13,3,12,"ясно, ветер"
13,3,13,облачно
13,3,14,"облачно, ветер"
13,3,15,"пасм, ветер"
13,3,16,"ясно, ветер"
13,3,17,"пасм, ветер"
13,3,18,"пасм, ветер"
13,3,19,обл с пр
13,3,20,"пасм, 10%"
13,3,21,"п/обл, 33%"
13,3,22,"пасм, 70% ветерок"
13,3,23,"пасм, 90% ливень, ветер"
13,3,24,"пасм, 76%, ветерок"
13,3,25,"пасм, 72% ветерок"
13,3,26,"пасм, 53%"
13,3,27,"пасм, ветер"
13,3,28,"обл с пр, 24% д+снег"
13,3,29,"обл, неб.ветерок"
13,3,30,"пасм, 24%"
13,3,31,"обл с пр,  42%"
13,4,1,"обл, ветер"
13,4,2,"п/обл, ветер"
13,4,3,п/обл
13,4,4,"пасм, ветер, дождь"
13,4,5,"пасм, ветер, дождь"
13,4,6,"пасм, ветер, дождь"
13,4,7,"пасм, 71%, ветер"
13,4,8,"обл с пр, 71%, ветер"
13,4,9,"п/обл, 23%, ветер"
13,4,10,"пасм, 54%, ветер"
13,4,11,"п/обл, 16%"
13,4,12,ясно
13,4,13,п/обл
13,4,14,"пасм, 24%"
13,4,15,"пасм, 61%"
13,4,16,"п/обл, ветер"
13,4,17,п/обл
13,4,18,п/обл
13,4,19,обл с пр
13,4,20,"пасм, 15%"
13,4,21,п/обл
13,4,22,обл. с пр.
13,4,23,"пасм, 71%"
13,4,24,"п/обл, 10%"
13,4,25,"пасм, 34%"
13,4,26,малообл
13,4,27,облачно
13,4,28,п/обл
13,4,29,п/обл
13,4,30,ясно
13,5,1,"пасм, 9%"
13,5,2,п/обл
13,5,3,"пасм, 5% ветер"
13,5,4,ясно
13,5,5,пасмурно
13,5,6,ясно
13,5,7,обл с пр.
13,5,8,"п/обл, ветер"
13,5,9,п/обл
13,5,10,"пасм, ветер"
13,5,11,"пасм, 37%, ветерок"
13,5,12,"пасм, 37%"
13,5,13,дождь 61%
13,5,14,малообл.
13,5,15,малообл.
13,5,16,ясно
13,5,17,малообл.
13,5,18,ясно
13,5,19,облачно
13,5,20,"пасм, ветер"
13,5,21,"пасм, 75%, ветер"
13,5,22,"пасм, 24% "
13,5,23,п/обл
13,5,24,"пасм, 54%  ветер"
13,5,25,"пасм, 80%"
13,5,26,"пасм, 51%, ветер"
13,5,27,"п/обл, 70%, ветер"
13,5,28,"пасм, ветер, 72%"
13,5,29,"пасм, 54%"
13,5,30,"пасм, 84%"
13,5,31,"ясно, 24%"
13,6,1,"пасм, 79%"
13,6,2,"обл, 35%"
13,6,3,облачно
13,6,4,ясно
13,6,5,п/обл
13,6,6,пасмурно
13,6,7,"ясно, 35%"
13,6,8,"пасм, 70%"
13,6,9,"пасм, 67%"
13,6,10,"обл, 56%, ветерок"
13,6,11,ясно
13,6,12,пасмурно
13,6,13,"п/обл, 76%"
13,6,14,"ясно, ветерок, 24%"
13,6,15,пасмурно
13,6,16,пасмурно
13,6,17,ясно
13,6,18,"пасм, 16%, ветер"
13,6,19,"пасм, 45%"
13,6,20,"пасм, 74%"
13,6,21,"п/обл, 19%, ветер"
13,6,22,п/обл
13,6,23,п/обл
13,6,24,малообл.
13,6,25,"ясно, ветерок"
13,6,26,ясно
13,6,27,"ясно, ветерок"
13,6,28,"ясно, ветерок"
13,6,29,ясно
13,6,30,пасмурно
13,7,1,"ясно, ветер"
13,7,2,"пасм, дождь"
13,7,3,ясно
13,7,4,п/обл
13,7,5,"ясно, ветерок"
13,7,6,пер.обл.
13,7,7,облачно
13,7,8,"пер.обл.,возм.дождь 0,9мм"
13,7,9,"пасм., возм.дождь"
13,7,10,"дождь 1,5"
13,7,11,пер.обл.
13,7,12,"дождь, ветер"
13,7,13,"обл с пр, 24%"
13,7,14,обл с пр.
13,7,15,"п/обл, 46%, ветер"
13,7,16,"пасм, 82%"
13,7,17,"обл с пр, дождь"
13,7,18,"пасм, 24%, ветер"
13,7,19,ясно
13,7,20,п/обл
13,7,21,"31, ясно"
13,7,22,пасмурно
13,7,23,пасмурно
13,7,24,"ясно, 63%, ветер"
13,7,25,ясно
13,7,26,"пасм, 23%"
13,7,27,"обл, 12% ветер"
13,7,28,"пасм, 67%"
13,7,29,обл с пр.
13,7,30,обл с пр.
13,7,31,"пасм, 89% ветер"
13,8,1,"пасм, 12% ветер"
13,8,2,облачно
13,8,3,ясно
13,8,4,"ясно, ветерок"
13,8,5,"ясно, ветерок"
13,8,6,"ясно, ветер"
13,8,7,ясно
13,8,8,ясно
13,8,9,п/обл
13,8,10,п/обл
13,8,11,малообл.
13,8,12,ясно
13,8,13,ясно
13,8,14,облачно
13,8,15,ясно
13,8,16,ясно
13,8,17,ясно
13,8,18,облачно
13,8,19,пер.обл.
13,8,20,"обл., дождь 0,2мм 58%"
13,8,21,"обл.,возм.дождь 77%"
13,8,22,облачно 
13,8,23,"пер.обл.,возм.дождь 0,8мм 45%"
13,8,24,"пер.обл., северный ветер, возм.дождь"
13,8,25,малообл.
13,8,26,малообл.
13,8,27,ясно
13,8,28,пер.обл.
13,8,29,"пер.обл., возм. дождь"
13,8,30,"пер.обл., возм.дождь 0,3мм 64%"
13,8,31,"пер.обл.,дождь 0,6мм 69%"
13,9,1,пер.обл.
13,9,2,пер.обл.
13,9,3,ясно
13,9,4,ясно
13,9,5,ясно
13,9,6,ясно
13,9,7,ясно
13,9,8,ясно
13,9,9,"пасм, 39%, ветер"
13,9,10,ясно
13,9,11,ясно
13,9,12,ясно
13,9,13,ясно
13,9,14,"пасм, 41%, ветер"
13,9,15,"пасм, 63%, ветер"
13,9,16,"пасм, 75%, ветер"
13,9,17,"обл с пр, 35%"
13,9,18,"пасм, 72% гроза"
13,9,19,"пасм, 71%, ветер"
13,9,20,"пасм, 76%"
13,9,21,"ясно, 19%"
13,9,22,ясно
13,9,23,п/обл
13,9,24,облачно
13,9,25,"обл с пр, ветер, 11%"
13,9,26,п/обл
13,9,27,"п/обл, ветерок"
13,9,28,"обл с пр, дождь"
13,9,29,обл с пр
13,9,30,"пасм, 72% ветер"
13,10,1,п/обл
13,10,2,п/обл
13,10,3,"пасм, дождь, ветер"
13,10,4,облачно
13,10,5,облачно
13,10,6,малообл.
13,10,7,малообл.
13,10,8,"ясно, ветерок"
13,10,9,ясно
13,10,10,"ясно, ветерок"
13,10,11,ясно
13,10,12,"пасм, 18%"
13,10,13,облачно
13,10,14,"ясно, 21%"
13,10,15,"обл с пр, ветер, 37%"
13,10,16,"пасм, ветер, 41%"
13,10,17,пасмурно
13,10,18,"пасм, 42%"
13,10,19,"обл с пр, ветер, 35%"
13,10,20,пасмурно
13,10,21,"обл, ветерок, 49%"
13,10,22,"пасм, 72%"
13,10,23,"пасм, 58%"
13,10,24,"пасм, 67%"
13,10,25,"пасм, 70%"
13,10,26,"пасм, ветер 58%"
13,10,27,п/обл
13,10,28,"пасм, ветер"
13,10,29,"облачно, ветер, 24%"
13,10,30,ясно
13,10,31,ясно
13,11,1,обл с пр.
13,11,2,"ясно, 14%"
13,11,3,"ясно, ветерок"
13,11,4,"пасм, ветер"
13,11,5,"пасм, ветер, 89%"
13,11,6,"ясно, 11%"
13,11,7,"обл с пр, ветерок"
13,11,8,"пасм, ветерок"
13,11,9,"пасм, ветер"
13,11,10,"пасм, 12%, ветер"
13,11,11,"обл, ветер, 18%"
13,11,12,"пасм ,ветер"
13,11,13,ясно
13,11,14,п/обл
13,11,15,ясно
13,11,16,"обл с пр, ветерок"
13,11,17,ясно
13,11,18,"ясно, ветерок"
13,11,19,"пасм, 19%, ветер"
13,11,20,"обл с пр, ветер"
13,11,21,п/обл
13,11,22,"пасм, ветерок, 18%"
13,11,23,пасмурно
13,11,24,пасмурно
13,11,25,пасм
13,11,26,"пасм, 12%"
13,11,27,"пасм, 14%"
13,11,28,"пасм, 12% снег"
13,11,29,"пасм, ветерок"
13,11,30,пасмурно
13,12,1,ясно
13,12,2,ясно
13,12,3,"пасм, ветерок, 24%, снег "
13,12,4,"пасм, ветер, 70% снег"
13,12,5,"пасм, ветер, 16% "
13,12,6,"пасм, 35%"
13,12,7,"пасм, 75% дождь "
13,12,8,"обл с пр, 73% дождь, ветер"
13,12,9,"обл с пр, 12%"
13,12,10,пасмурно
13,12,11,"пасм, 32%"
13,12,12,"пасм, ветер, 90%"
13,12,13,"пасм, ветер, 76% дождь "
13,12,14,ясно
13,12,15,ясно
13,12,16,обл с пр
13,12,17,ясно
13,12,18,п/обл
13,12,19,"ясно, ветер"
13,12,20,"пасм, ветер, 49% дождь"
13,12,21,"пасм, ветер, 77%  дождь"
13,12,22,"пасм., неб.дождь"
13,12,23,"пасмурно, неб.дождь"
13,12,24,пасмурно
13,12,25,пасмурно
13,12,26,"пасм., возм. дождь"
13,12,27,"пасм., возм. дождь"
13,12,28,"пасм, 82% дождь, ветер"
13,12,29,"пасм, 44% дождь, ветер"
13,12,30,"пасм, 24% ветер"
13,12,31,"пасм, 54%"
14,1,1,"пасм, ветер, 14%"
14,1,2,"пасм, 76%"
14,1,3,"пасм, 51% ветер"
14,1,4,"пасм, 19%"
14,1,5,"пасм, 73%"
14,1,6,пасмурно
14,1,7,"пасм, 23% снег"
14,1,8,"пасм, 9% снег с дождем"
14,1,9,"пасм, 56%"
14,1,10,"пасм, 65% д+снег"
14,1,11,"пасм, 42% ветер"
14,1,12,"пасмурно, ветерок"
14,1,13,"пасм, 80%"
14,1,14,"пасм, 56%, ветер"
14,1,15,"пасм, 14% дождь, ветер"
14,1,16,п/обл
14,1,17,"пасм, 11%"
14,1,18,"пасм, 84%"
14,1,19,"пасм, 12%"
14,1,20,"пасм, 11%"
14,1,21,"пасм, ветер, д+снег, 87%"
14,1,22,обл с пр
14,1,23,"пасм, 12%"
14,1,24,пасмурно
14,1,25,п/обл
14,1,26,"пасмурно, 19%"
14,1,27,пасмурно
14,1,28,ясно
14,1,29,"пасм, 74% д+снег, ветер"
14,1,30,"пасм, 61% д+снег, ветер"
14,1,31,"пасм, ветер"
14,2,1,"пасм, 78% дождь, ветер"
14,2,2,"обл с пр, 63%"
14,2,3,"обл с пр, 51%"
14,2,4,"обл с пр, 9%"
14,2,5,п/обл
14,2,6,"пасм, 24% снег, ветерок"
14,2,7,"пасм, 12%, ветер"
14,2,8,"пасм, неб.ветерок"
14,2,9,"пасм, ветер"
14,2,10,"п/обл, ветер"
14,2,11,"пасм, 73% д, ветер"
14,2,12,ясно
14,2,13,"пасм, 15%, ветер"
14,2,14,ясно
14,2,15,"пасм, неб.ветерок"
14,2,16,пасмурно
14,2,17,"пасм, 53%"
14,2,18,"обл с пр, шторм"
14,2,19,"обл с пр, ветер"
14,2,20,"пасм, ветер, 81% д+снег"
14,2,21,"пасм, 53% ветер"
14,2,22,п/обл
14,2,23,пасмурно
14,2,24,"пасм, 53%, ветер"
14,2,25,"пасм, 72%, д+снег, ветер"
14,2,26,"пасм, ветерок"
14,2,27,обл с пр
14,2,28,пасмурно
14,3,1,пасм
14,3,2,"пасм, неб.ветерок"
14,3,3,"обл с пр, ветерок"
14,3,4,"обл с пр, ветер, 24% д+снег"
14,3,5,"обл с пр, 35% д+снег, ветер"
14,3,6,"п/обл, 44% д+снег, ветер"
14,3,7,"пасм, 44% д+снег, ветер"
14,3,8,"обл с пр, шт. ветер"
14,3,9,ясно
14,3,10,"пасм, 37%"
14,3,11,"пасм.,снег, ветер"
14,3,12,"ясно, ветер"
14,3,13,облачно
14,3,14,"облачно, ветер"
14,3,15,"пасм, ветер"
14,3,16,"ясно, ветер"
14,3,17,"пасм, ветер"
14,3,18,"пасм, ветер"
14,3,19,обл с пр
14,3,20,"пасм, 10%"
14,3,21,"п/обл, 33%"
14,3,22,"пасм, 70% ветерок"
14,3,23,"пасм, 90% ливень, ветер"
14,3,24,"пасм, 76%, ветерок"
14,3,25,"пасм, 72% ветерок"
14,3,26,"пасм, 53%"
14,3,27,"пасм, ветер"
14,3,28,"обл с пр, 24% д+снег"
14,3,29,"обл, неб.ветерок"
14,3,30,"пасм, 24%"
14,3,31,"обл с пр,  42%"
14,4,1,"обл, ветер"
14,4,2,"п/обл, ветер"
14,4,3,п/обл
14,4,4,"пасм, ветер, дождь"
14,4,5,"пасм, ветер, дождь"
14,4,6,"пасм, ветер, дождь"
14,4,7,"пасм, 71%, ветер"
14,4,8,"обл с пр, 71%, ветер"
14,4,9,"п/обл, 23%, ветер"
14,4,10,"пасм, 54%, ветер"
14,4,11,"п/обл, 16%"
14,4,12,ясно
14,4,13,п/обл
14,4,14,"пасм, 24%"
14,4,15,"пасм, 61%"
14,4,16,"п/обл, ветер"
14,4,17,п/обл
14,4,18,п/обл
14,4,19,обл с пр
14,4,20,"пасм, 15%"
14,4,21,п/обл
14,4,22,обл. с пр.
14,4,23,"пасм, 71%"
14,4,24,"п/обл, 10%"
14,4,25,"пасм, 34%"
14,4,26,малообл
14,4,27,облачно
14,4,28,п/обл
14,4,29,п/обл
14,4,30,ясно
14,5,1,"пасм, 9%"
14,5,2,п/обл
14,5,3,"пасм, 5% ветер"
14,5,4,ясно
14,5,5,пасмурно
14,5,6,ясно
14,5,7,обл с пр.
14,5,8,"п/обл, ветер"
14,5,9,п/обл
14,5,10,"пасм, ветер"
14,5,11,"пасм, 37%, ветерок"
14,5,12,"пасм, 37%"
14,5,13,дождь 61%
14,5,14,малообл.
14,5,15,малообл.
14,5,16,ясно
14,5,17,малообл.
14,5,18,ясно
14,5,19,облачно
14,5,20,"пасм, ветер"
14,5,21,"пасм, 75%, ветер"
14,5,22,"пасм, 24% "
14,5,23,п/обл
14,5,24,"пасм, 54%  ветер"
14,5,25,"пасм, 80%"
14,5,26,"пасм, 51%, ветер"
14,5,27,"п/обл, 70%, ветер"
14,5,28,"пасм, ветер, 72%"
14,5,29,"пасм, 54%"
14,5,30,"пасм, 84%"
14,5,31,"ясно, 24%"
14,6,1,"пасм, 79%"
14,6,2,"обл, 35%"
14,6,3,облачно
14,6,4,ясно
14,6,5,п/обл
14,6,6,пасмурно
14,6,7,"ясно, 35%"
14,6,8,"пасм, 70%"
14,6,9,"пасм, 67%"
14,6,10,"обл, 56%, ветерок"
14,6,11,ясно
14,6,12,пасмурно
14,6,13,"п/обл, 76%"
14,6,14,"ясно, ветерок, 24%"
14,6,15,пасмурно
14,6,16,пасмурно
14,6,17,ясно
14,6,18,"пасм, 16%, ветер"
14,6,19,"пасм, 45%"
14,6,20,"пасм, 74%"
14,6,21,"п/обл, 19%, ветер"
14,6,22,п/обл
14,6,23,п/обл
14,6,24,малообл.
14,6,25,"ясно, ветерок"
14,6,26,ясно
14,6,27,"ясно, ветерок"
14,6,28,"ясно, ветерок"
14,6,29,ясно
14,6,30,пасмурно
14,7,1,"ясно, ветер"
14,7,2,"пасм, дождь"
14,7,3,ясно
14,7,4,п/обл
14,7,5,"ясно, ветерок"
14,7,6,пер.обл.
14,7,7,облачно
14,7,8,"пер.обл.,возм.дождь 0,9мм"
14,7,9,"пасм., возм.дождь"
14,7,10,"дождь 1,5"
14,7,11,пер.обл.
14,7,12,"дождь, ветер"
14,7,13,"обл с пр, 24%"
14,7,14,обл с пр.
14,7,15,"п/обл, 46%, ветер"
14,7,16,"пасм, 82%"
14,7,17,"обл с пр, дождь"
14,7,18,"пасм, 24%, ветер"
14,7,19,ясно
14,7,20,п/обл
14,7,21,"31, ясно"
14,7,22,пасмурно
14,7,23,пасмурно
14,7,24,"ясно, 63%, ветер"
14,7,25,ясно
14,7,26,"пасм, 23%"
14,7,27,"обл, 12% ветер"
14,7,28,"пасм, 67%"
14,7,29,обл с пр.
14,7,30,обл с пр.
14,7,31,"пасм, 89% ветер"
14,8,1,"пасм, 12% ветер"
14,8,2,облачно
14,8,3,ясно
14,8,4,"ясно, ветерок"
14,8,5,"ясно, ветерок"
14,8,6,"ясно, ветер"
14,8,7,ясно
14,8,8,ясно
14,8,9,п/обл
14,8,10,п/обл
14,8,11,малообл.
14,8,12,ясно
14,8,13,ясно
14,8,14,облачно
14,8,15,ясно
14,8,16,ясно
14,8,17,ясно
14,8,18,облачно
14,8,19,пер.обл.
14,8,20,"обл., дождь 0,2мм 58%"
14,8,21,"обл.,возм.дождь 77%"
14,8,22,облачно 
14,8,23,"пер.обл.,возм.дождь 0,8мм 45%"
14,8,24,"пер.обл., северный ветер, возм.дождь"
14,8,25,малообл.
14,8,26,малообл.
14,8,27,ясно
14,8,28,пер.обл.
14,8,29,"пер.обл., возм. дождь"
14,8,30,"пер.обл., возм.дождь 0,3мм 64%"
14,8,31,"пер.обл.,дождь 0,6мм 69%"
14,9,1,пер.обл.
14,9,2,пер.обл.
14,9,3,ясно
14,9,4,ясно
14,9,5,ясно
14,9,6,ясно
14,9,7,ясно
14,9,8,ясно
14,9,9,"пасм, 39%, ветер"
14,9,10,ясно
14,9,11,ясно
14,9,12,ясно
14,9,13,ясно
14,9,14,"пасм, 41%, ветер"
14,9,15,"пасм, 63%, ветер"
14,9,16,"пасм, 75%, ветер"
14,9,17,"обл с пр, 35%"
14,9,18,"пасм, 72% гроза"
14,9,19,"пасм, 71%, ветер"
14,9,20,"пасм, 76%"
14,9,21,"ясно, 19%"
14,9,22,ясно
14,9,23,п/обл
14,9,24,облачно
14,9,25,"обл с пр, ветер, 11%"
14,9,26,п/обл
14,9,27,"п/обл, ветерок"
14,9,28,"обл с пр, дождь"
14,9,29,обл с пр
14,9,30,"пасм, 72% ветер"
14,10,1,п/обл
14,10,2,п/обл
14,10,3,"пасм, дождь, ветер"
14,10,4,облачно
14,10,5,облачно
14,10,6,малообл.
14,10,7,малообл.
14,10,8,"ясно, ветерок"
14,10,9,ясно
14,10,10,"ясно, ветерок"
14,10,11,ясно
14,10,12,"пасм, 18%"
14,10,13,облачно
14,10,14,"ясно, 21%"
14,10,15,"обл с пр, ветер, 37%"
14,10,16,"пасм, ветер, 41%"
14,10,17,пасмурно
14,10,18,"пасм, 42%"
14,10,19,"обл с пр, ветер, 35%"
14,10,20,пасмурно
14,10,21,"обл, ветерок, 49%"
14,10,22,"пасм, 72%"
14,10,23,"пасм, 58%"
14,10,24,"пасм, 67%"
14,10,25,"пасм, 70%"
14,10,26,"пасм, ветер 58%"
14,10,27,п/обл
14,10,28,"пасм, ветер"
14,10,29,"облачно, ветер, 24%"
14,10,30,ясно
14,10,31,ясно
14,11,1,обл с пр.
14,11,2,"ясно, 14%"
14,11,3,"ясно, ветерок"
14,11,4,"пасм, ветер"
14,11,5,"пасм, ветер, 89%"
14,11,6,"ясно, 11%"
14,11,7,"обл с пр, ветерок"
14,11,8,"пасм, ветерок"
14,11,9,"пасм, ветер"
14,11,10,"пасм, 12%, ветер"
14,11,11,"обл, ветер, 18%"
14,11,12,"пасм ,ветер"
14,11,13,ясно
14,11,14,п/обл
14,11,15,ясно
14,11,16,"обл с пр, ветерок"
14,11,17,ясно
14,11,18,"ясно, ветерок"
14,11,19,"пасм, 19%, ветер"
14,11,20,"обл с пр, ветер"
14,11,21,п/обл
14,11,22,"пасм, ветерок, 18%"
14,11,23,пасмурно
14,11,24,пасмурно
14,11,25,пасм
14,11,26,"пасм, 12%"
14,11,27,"пасм, 14%"
14,11,28,"пасм, 12% снег"
14,11,29,"пасм, ветерок"
14,11,30,пасмурно
14,12,1,ясно
14,12,2,ясно
14,12,3,"пасм, ветерок, 24%, снег "
14,12,4,"пасм, ветер, 70% снег"
14,12,5,"пасм, ветер, 16% "
14,12,6,"пасм, 35%"
14,12,7,"пасм, 75% дождь "
14,12,8,"обл с пр, 73% дождь, ветер"
14,12,9,"обл с пр, 12%"
14,12,10,пасмурно
14,12,11,"пасм, 32%"
14,12,12,"пасм, ветер, 90%"
14,12,13,"пасм, ветер, 76% дождь "
14,12,14,ясно
14,12,15,ясно
14,12,16,обл с пр
14,12,17,ясно
14,12,18,п/обл
14,12,19,"ясно, ветер"
14,12,20,"пасм, ветер, 49% дождь"
14,12,21,"пасм, ветер, 77%  дождь"
14,12,22,"пасм., неб.дождь"
14,12,23,"пасмурно, неб.дождь"
14,12,24,пасмурно
14,12,25,пасмурно
14,12,26,"пасм., возм. дождь"
14,12,27,"пасм., возм. дождь"
14,12,28,"пасм, 82% дождь, ветер"
14,12,29,"пасм, 44% дождь, ветер"
14,12,30,"пасм, 24% ветер"
14,12,31,"пасм, 54%"
15,1,1,"пасм, ветер, 68%"
15,1,2,"пасм, 77%"
15,1,3,"пасм, 60% ветер"
15,1,4,"пасм, 9%"
15,1,5,"пасм, 72%"
15,1,6,"пасм, 35% снег"
15,1,7,"пасм, 19%"
15,1,8,"пасм, 19% снег с дождем"
15,1,9,"пасм, 71%"
15,1,10,"пасм, 73%"
15,1,11,"пасм, 68% ветер"
15,1,12,"пасмурно, ветерок"
15,1,13,"пасм, 75%"
15,1,14,"пасм, 19% ,ветер"
15,1,15,"пасм, 23% дождь, ветер"
15,1,16,ясно
15,1,17,"пасм, 60%"
15,1,18,"пасм, 89%"
15,1,19,"обл с пр, 12%"
15,1,20,"пасм, 12%"
15,1,21,"пасм, ветер, д+снег, 75%"
15,1,22,обл с пр
15,1,23,"пасм, 14%"
15,1,24,пасмурно
15,1,25,облачно
15,1,26,"пасм, 40% снег"
15,1,27,пасмурно
15,1,28,п/обл
15,1,29,"пасм, 70% д+снег, ветер"
15,1,30,"пасм, 79% д+снег, ветер"
15,1,31,"пасм, ветер, 54% д+снег"
15,2,1,"пасм, 78% дождь, ветер"
15,2,2,"обл с пр, 40%"
15,2,3,"обл с пр, 73% снег"
15,2,4,"обл с пр, 21%"
15,2,5,обл с пр
15,2,6,"пасм, 12% снег, ветерок"
15,2,7,"пасм, 12%, ветер"
15,2,8,"пасм, неб.ветерок"
15,2,9,"пасм, ветер"
15,2,10,"п/обл, ветер"
15,2,11,"пасм, 56% д, ветер"
15,2,12,"обл, 24%, неб. ветерок"
15,2,13,"пасм, 24%, ветер"
15,2,14,ясно
15,2,15,"пасм, неб.ветерок"
15,2,16,пасмурно
